ACSSF,WA,050,00,0000015,,,,,53,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53005,"Benton County, Washington",,,
ACSSF,WA,050,00,0000016,,,,,53,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53007,"Chelan County, Washington",,,
ACSSF,WA,050,00,0000017,,,,,53,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53009,"Clallam County, Washington",,,
ACSSF,WA,050,00,0000018,,,,,53,011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53011,"Clark County, Washington",,,
ACSSF,WA,050,00,0000019,,,,,53,013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53013,"Columbia County, Washington",,,
ACSSF,WA,050,00,0000020,,,,,53,015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53015,"Cowlitz County, Washington",,,
ACSSF,WA,050,00,0000021,,,,,53,017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53017,"Douglas County, Washington",,,
ACSSF,WA,050,00,0000022,,,,,53,019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53019,"Ferry County, Washington",,,
ACSSF,WA,050,00,0000023,,,,,53,021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53021,"Franklin County, Washington",,,
ACSSF,WA,050,00,0000024,,,,,53,023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53023,"Garfield County, Washington",,,
ACSSF,WA,050,00,0000025,,,,,53,025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53025,"Grant County, Washington",,,
ACSSF,WA,050,00,0000026,,,,,53,027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53027,"Grays Harbor County, Washington",,,
ACSSF,WA,050,00,0000027,,,,,53,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53029,"Island County, Washington",,,
ACSSF,WA,050,00,0000028,,,,,53,031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53031,"Jefferson County, Washington",,,
ACSSF,WA,050,00,0000029,,,,,53,033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53033,"King County, Washington",,,
ACSSF,WA,050,00,0000030,,,,,53,035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53035,"Kitsap County, Washington",,,
ACSSF,WA,050,00,0000031,,,,,53,037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53037,"Kittitas County, Washington",,,
ACSSF,WA,050,00,0000032,,,,,53,039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53039,"Klickitat County, Washington",,,
ACSSF,WA,050,00,0000033,,,,,53,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53041,"Lewis County, Washington",,,
ACSSF,WA,050,00,0000034,,,,,53,043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53043,"Lincoln County, Washington",,,
ACSSF,WA,050,00,0000035,,,,,53,045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53045,"Mason County, Washington",,,
ACSSF,WA,050,00,0000036,,,,,53,047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53047,"Okanogan County, Washington",,,
ACSSF,WA,050,00,0000037,,,,,53,049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53049,"Pacific County, Washington",,,
ACSSF,WA,050,00,0000038,,,,,53,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53051,"Pend Oreille County, Washington",,,
ACSSF,WA,050,00,0000039,,,,,53,053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53053,"Pierce County, Washington",,,
ACSSF,WA,050,00,0000040,,,,,53,055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53055,"San Juan County, Washington",,,
ACSSF,WA,050,00,0000041,,,,,53,057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53057,"Skagit County, Washington",,,
ACSSF,WA,050,00,0000042,,,,,53,059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53059,"Skamania County, Washington",,,
ACSSF,WA,050,00,0000043,,,,,53,061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53061,"Snohomish County, Washington",,,
ACSSF,WA,050,00,0000044,,,,,53,063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53063,"Spokane County, Washington",,,
ACSSF,WA,050,00,0000045,,,,,53,065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53065,"Stevens County, Washington",,,
ACSSF,WA,050,00,0000046,,,,,53,067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53067,"Thurston County, Washington",,,
ACSSF,WA,050,00,0000047,,,,,53,069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53069,"Wahkiakum County, Washington",,,
ACSSF,WA,050,00,0000048,,,,,53,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53071,"Walla Walla County, Washington",,,
ACSSF,WA,050,00,0000049,,,,,53,073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53073,"Whatcom County, Washington",,,
ACSSF,WA,050,00,0000050,,,,,53,075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53075,"Whitman County, Washington",,,
ACSSF,WA,050,00,0000051,,,,,53,077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US53077,"Yakima County, Washington",,,
ACSSF,WA,060,00,0000052,,,,,53,001,91632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300191632,"Lind-Washtucna CCD, Adams County, Washington",,,
ACSSF,WA,060,00,0000053,,,,,53,001,92496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300192496,"Othello CCD, Adams County, Washington",,,
ACSSF,WA,060,00,0000054,,,,,53,001,92800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300192800,"Ritzville CCD, Adams County, Washington",,,
ACSSF,WA,060,00,0000055,,,,,53,003,90096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300390096,"Asotin CCD, Asotin County, Washington",,,
ACSSF,WA,060,00,0000056,,,,,53,003,90592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300390592,"Clarkston CCD, Asotin County, Washington",,,
ACSSF,WA,060,00,0000057,,,,,53,005,90192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300590192,"Benton City CCD, Benton County, Washington",,,
ACSSF,WA,060,00,0000058,,,,,53,005,91336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300591336,"Hanford Site CCD, Benton County, Washington",,,
ACSSF,WA,060,00,0000059,,,,,53,005,92224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300592224,"Northwest Benton CCD, Benton County, Washington",,,
ACSSF,WA,060,00,0000060,,,,,53,005,92768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300592768,"Richland-Kennewick CCD, Benton County, Washington",,,
ACSSF,WA,060,00,0000061,,,,,53,005,93088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300593088,"South Benton CCD, Benton County, Washington",,,
ACSSF,WA,060,00,0000062,,,,,53,007,90448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300790448,"Cashmere CCD, Chelan County, Washington",,,
ACSSF,WA,060,00,0000063,,,,,53,007,90544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300790544,"Chelan CCD, Chelan County, Washington",,,
ACSSF,WA,060,00,0000064,,,,,53,007,91040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300791040,"Entiat CCD, Chelan County, Washington",,,
ACSSF,WA,060,00,0000065,,,,,53,007,91600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300791600,"Leavenworth-Lake Wenatchee CCD, Chelan County, Washington",,,
ACSSF,WA,060,00,0000066,,,,,53,007,91840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300791840,"Malaga CCD, Chelan County, Washington",,,
ACSSF,WA,060,00,0000067,,,,,53,007,91904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300791904,"Manson CCD, Chelan County, Washington",,,
ACSSF,WA,060,00,0000068,,,,,53,007,93280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300793280,"Stehekin CCD, Chelan County, Washington",,,
ACSSF,WA,060,00,0000069,,,,,53,007,93712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300793712,"Wenatchee CCD, Chelan County, Washington",,,
ACSSF,WA,060,00,0000070,,,,,53,009,90032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300990032,"Agnew-Carlsborg CCD, Clallam County, Washington",,,
ACSSF,WA,060,00,0000071,,,,,53,009,90576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300990576,"Clallam Bay-Neah Bay CCD, Clallam County, Washington",,,
ACSSF,WA,060,00,0000072,,,,,53,009,90816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300990816,"Crescent CCD, Clallam County, Washington",,,
ACSSF,WA,060,00,0000073,,,,,53,009,91168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300991168,"Forks CCD, Clallam County, Washington",,,
ACSSF,WA,060,00,0000074,,,,,53,009,92592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300992592,"Port Angeles CCD, Clallam County, Washington",,,
ACSSF,WA,060,00,0000075,,,,,53,009,92960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5300992960,"Sequim CCD, Clallam County, Washington",,,
ACSSF,WA,060,00,0000076,,,,,53,011,90128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301190128,"Battle Ground CCD, Clark County, Washington",,,
ACSSF,WA,060,00,0000077,,,,,53,011,90416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301190416,"Camas CCD, Clark County, Washington",,,
ACSSF,WA,060,00,0000078,,,,,53,011,91520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301191520,"La Center CCD, Clark County, Washington",,,
ACSSF,WA,060,00,0000079,,,,,53,011,92448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301192448,"Orchards CCD, Clark County, Washington",,,
ACSSF,WA,060,00,0000080,,,,,53,011,92784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301192784,"Ridgefield CCD, Clark County, Washington",,,
ACSSF,WA,060,00,0000081,,,,,53,011,93600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301193600,"Vancouver CCD, Clark County, Washington",,,
ACSSF,WA,060,00,0000082,,,,,53,011,93888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301193888,"Yacolt CCD, Clark County, Washington",,,
ACSSF,WA,060,00,0000083,,,,,53,013,90864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301390864,"Dayton CCD, Columbia County, Washington",,,
ACSSF,WA,060,00,0000084,,,,,53,013,93264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301393264,"Starbuck CCD, Columbia County, Washington",,,
ACSSF,WA,060,00,0000085,,,,,53,015,90464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301590464,"Castle Rock CCD, Cowlitz County, Washington",,,
ACSSF,WA,060,00,0000086,,,,,53,015,91440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301591440,"Kalama CCD, Cowlitz County, Washington",,,
ACSSF,WA,060,00,0000087,,,,,53,015,91664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301591664,"Longview-Kelso CCD, Cowlitz County, Washington",,,
ACSSF,WA,060,00,0000088,,,,,53,015,92182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301592182,"Northeast Cowlitz CCD, Cowlitz County, Washington",,,
ACSSF,WA,060,00,0000089,,,,,53,015,92864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301592864,"Rose Valley CCD, Cowlitz County, Washington",,,
ACSSF,WA,060,00,0000090,,,,,53,015,93856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301593856,"Woodland CCD, Cowlitz County, Washington",,,
ACSSF,WA,060,00,0000091,,,,,53,017,90320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301790320,"Bridgeport CCD, Douglas County, Washington",,,
ACSSF,WA,060,00,0000092,,,,,53,017,90944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301790944,"East Wenatchee CCD, Douglas County, Washington",,,
ACSSF,WA,060,00,0000093,,,,,53,017,93696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301793696,"Waterville CCD, Douglas County, Washington",,,
ACSSF,WA,060,00,0000094,,,,,53,019,90704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301990704,"Colville Reservation CCD, Ferry County, Washington",,,
ACSSF,WA,060,00,0000095,,,,,53,019,90832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301990832,"Curlew CCD, Ferry County, Washington",,,
ACSSF,WA,060,00,0000096,,,,,53,019,90920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301990920,"East Ferry CCD, Ferry County, Washington",,,
ACSSF,WA,060,00,0000097,,,,,53,019,92752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5301992752,"Republic CCD, Ferry County, Washington",,,
ACSSF,WA,060,00,0000098,,,,,53,021,90752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302190752,"Connell CCD, Franklin County, Washington",,,
ACSSF,WA,060,00,0000099,,,,,53,021,91424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302191424,"Kahlotus CCD, Franklin County, Washington",,,
ACSSF,WA,060,00,0000100,,,,,53,021,92512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302192512,"Pasco CCD, Franklin County, Washington",,,
ACSSF,WA,060,00,0000101,,,,,53,021,92528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302192528,"Pasco North CCD, Franklin County, Washington",,,
ACSSF,WA,060,00,0000102,,,,,53,023,92576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302392576,"Pomeroy CCD, Garfield County, Washington",,,
ACSSF,WA,060,00,0000103,,,,,53,023,93040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302393040,"Snake River CCD, Garfield County, Washington",,,
ACSSF,WA,060,00,0000104,,,,,53,025,90784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302590784,"Coulee City CCD, Grant County, Washington",,,
ACSSF,WA,060,00,0000105,,,,,53,025,91072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302591072,"Ephrata-Soap Lake CCD, Grant County, Washington",,,
ACSSF,WA,060,00,0000106,,,,,53,025,91200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302591200,"George CCD, Grant County, Washington",,,
ACSSF,WA,060,00,0000107,,,,,53,025,91248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302591248,"Gloyd CCD, Grant County, Washington",,,
ACSSF,WA,060,00,0000108,,,,,53,025,91296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302591296,"Grand Coulee CCD, Grant County, Washington",,,
ACSSF,WA,060,00,0000109,,,,,53,025,91944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302591944,"Mattawa-Royal City CCD, Grant County, Washington",,,
ACSSF,WA,060,00,0000110,,,,,53,025,92032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302592032,"Moses Lake CCD, Grant County, Washington",,,
ACSSF,WA,060,00,0000111,,,,,53,025,92720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302592720,"Quincy CCD, Grant County, Washington",,,
ACSSF,WA,060,00,0000112,,,,,53,025,93680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302593680,"Warden CCD, Grant County, Washington",,,
ACSSF,WA,060,00,0000113,,,,,53,025,93792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302593792,"Wilson Creek CCD, Grant County, Washington",,,
ACSSF,WA,060,00,0000114,,,,,53,027,90016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302790016,"Aberdeen-Hoquiam CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000115,,,,,53,027,91024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302791024,"Elma CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000116,,,,,53,027,91360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302791360,"Humptulips CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000117,,,,,53,027,91824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302791824,"McCleary CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000118,,,,,53,027,91856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302791856,"Malone-Porter CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000119,,,,,53,027,92008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302792008,"Montesano CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000120,,,,,53,027,92136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302792136,"Neilton CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000121,,,,,53,027,92208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302792208,"North River CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000122,,,,,53,027,92288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302792288,"Oakville CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000123,,,,,53,027,92296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302792296,"Ocean Shores CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000124,,,,,53,027,92704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302792704,"Quinault Reservation CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000125,,,,,53,027,93739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302793739,"Westport CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000126,,,,,53,027,93840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302793840,"Wishkah CCD, Grays Harbor County, Washington",,,
ACSSF,WA,060,00,0000127,,,,,53,029,90400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302990400,"Camano Island CCD, Island County, Washington",,,
ACSSF,WA,060,00,0000128,,,,,53,029,90528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302990528,"Central Whidbey Island CCD, Island County, Washington",,,
ACSSF,WA,060,00,0000129,,,,,53,029,92256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302992256,"North Whidbey Island CCD, Island County, Washington",,,
ACSSF,WA,060,00,0000130,,,,,53,029,93168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5302993168,"South Whidbey Island CCD, Island County, Washington",,,
ACSSF,WA,060,00,0000131,,,,,53,031,90898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303190898,"Discovery Bay-Port Townsend CCD, Jefferson County, Washington",,,
ACSSF,WA,060,00,0000132,,,,,53,031,92274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303192274,"Oak Bay-Port Ludlow CCD, Jefferson County, Washington",,,
ACSSF,WA,060,00,0000133,,,,,53,031,92690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303192690,"Quilcene Bay-Brinnon CCD, Jefferson County, Washington",,,
ACSSF,WA,060,00,0000134,,,,,53,031,93728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303193728,"West End CCD, Jefferson County, Washington",,,
ACSSF,WA,060,00,0000135,,,,,53,033,91056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303391056,"Enumclaw Plateau CCD, King County, Washington",,,
ACSSF,WA,060,00,0000136,,,,,53,033,91140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303391140,"Federal Way-Auburn CCD, King County, Washington",,,
ACSSF,WA,060,00,0000137,,,,,53,033,91392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303391392,"Issaquah Plateau CCD, King County, Washington",,,
ACSSF,WA,060,00,0000138,,,,,53,033,92928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303392928,"Seattle CCD, King County, Washington",,,
ACSSF,WA,060,00,0000139,,,,,53,033,92931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303392931,"Seattle East CCD, King County, Washington",,,
ACSSF,WA,060,00,0000140,,,,,53,033,93078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303393078,"Snoqualmie Valley CCD, King County, Washington",,,
ACSSF,WA,060,00,0000141,,,,,53,033,93392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303393392,"Tahoma-Maple Valley CCD, King County, Washington",,,
ACSSF,WA,060,00,0000142,,,,,53,033,93616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303393616,"Vashon Island CCD, King County, Washington",,,
ACSSF,WA,060,00,0000143,,,,,53,035,90120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303590120,"Bainbridge Island CCD, Kitsap County, Washington",,,
ACSSF,WA,060,00,0000144,,,,,53,035,90288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303590288,"Bremerton CCD, Kitsap County, Washington",,,
ACSSF,WA,060,00,0000145,,,,,53,035,91488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303591488,"Kingston CCD, Kitsap County, Washington",,,
ACSSF,WA,060,00,0000146,,,,,53,035,92608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303592608,"Port Orchard CCD, Kitsap County, Washington",,,
ACSSF,WA,060,00,0000147,,,,,53,035,92624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303592624,"Poulsbo CCD, Kitsap County, Washington",,,
ACSSF,WA,060,00,0000148,,,,,53,037,90624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303790624,"Cle Elum CCD, Kittitas County, Washington",,,
ACSSF,WA,060,00,0000149,,,,,53,037,91008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303791008,"Ellensburg CCD, Kittitas County, Washington",,,
ACSSF,WA,060,00,0000150,,,,,53,037,91504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303791504,"Kittitas CCD, Kittitas County, Washington",,,
ACSSF,WA,060,00,0000151,,,,,53,037,91890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US5303791890,"Manastash Ridge CCD, Kittitas County, Washington",,,
