ACSSF,2012e5,wa,000,0005,0004392,7577,5878,1699,1488,28,57,0,63,0,0,0,21,0,42,0,48,0,0,0,48,0,0,0,0,0,0,15,15,0,0,0,7577,5878,5545,120,64,112,0,0,37,0,37,1699,468,0,0,0,0,1163,68,37,31,7577,5878,1699
ACSSF,2012e5,wa,000,0005,0004393,6913,3744,3169,3075,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,0,13,6913,3744,3216,282,50,166,0,0,30,30,0,3169,1022,0,14,0,0,2065,68,0,68,6913,3744,3169
ACSSF,2012e5,wa,000,0005,0004394,5131,2723,2408,2335,31,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5131,2723,2364,110,0,18,27,57,147,0,147,2408,893,9,54,0,0,1436,16,11,5,5131,2723,2408
ACSSF,2012e5,wa,000,0005,0004395,3908,2774,1134,1121,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908,2774,2693,33,37,0,0,0,11,0,11,1134,392,16,0,0,0,661,65,65,0,3908,2774,1134
ACSSF,2012e5,wa,000,0005,0004396,5234,4588,646,466,0,12,0,17,0,17,0,0,0,0,0,134,0,0,134,0,0,0,0,0,0,0,17,17,0,0,0,5234,4588,4280,169,17,11,0,0,111,0,111,646,340,0,0,0,0,288,18,18,0,5234,4588,646
ACSSF,2012e5,wa,000,0005,0004397,6842,4864,1978,1519,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,19,0,0,265,6842,4864,4564,56,95,0,0,0,149,0,149,1978,709,0,0,19,0,1128,122,122,0,6842,4864,1978
ACSSF,2012e5,wa,000,0005,0004398,8972,8130,842,721,0,0,0,28,0,28,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,53,11,42,0,0,8972,8130,7302,150,0,542,0,0,136,0,136,842,287,0,0,0,0,260,295,119,176,8972,8130,842
ACSSF,2012e5,wa,000,0005,0004399,3055,2669,386,259,0,0,0,61,0,53,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,22,26,0,18,3055,2669,2485,65,8,25,15,0,71,0,71,386,244,0,0,0,0,115,27,27,0,3055,2669,386
ACSSF,2012e5,wa,000,0005,0004400,1080,706,374,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,706,499,0,207,0,0,0,0,0,0,374,54,0,0,0,0,320,0,0,0,1080,706,374
ACSSF,2012e5,wa,000,0005,0004401,6818,4389,2429,2362,0,0,0,57,0,0,0,0,46,11,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6818,4389,4177,0,0,80,43,0,89,0,89,2429,1303,0,0,0,0,889,237,191,46,6818,4389,2429
ACSSF,2012e5,wa,000,0005,0004402,6675,3839,2836,2710,9,0,0,109,0,58,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,6675,3839,3788,43,5,0,1,0,2,0,2,2836,1713,0,0,0,0,1111,12,12,0,6675,3839,2836
ACSSF,2012e5,wa,000,0005,0004403,5611,4273,1338,1254,20,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,26,38,9,0,0,29,5611,4273,4077,37,49,0,0,0,110,0,110,1338,343,0,16,0,0,872,107,77,30,5611,4273,1338
ACSSF,2012e5,wa,000,0005,0004404,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0
ACSSF,2012e5,wa,000,0005,0004405,2628,2124,504,471,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,7,2628,2124,2035,0,51,0,3,0,35,0,35,504,363,0,0,0,0,140,1,0,1,2628,2124,504
ACSSF,2012e5,wa,000,0005,0004406,5858,5324,534,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5858,5324,5133,0,84,25,5,18,59,0,59,534,393,0,0,32,0,100,9,5,4,5858,5324,534
ACSSF,2012e5,wa,000,0005,0004407,6973,4752,2221,1973,11,0,0,237,0,203,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6973,4752,4717,0,35,0,0,0,0,0,0,2221,1352,0,0,0,0,738,131,131,0,6973,4752,2221
ACSSF,2012e5,wa,000,0005,0004408,3748,2409,1339,1309,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,3748,2409,2344,14,24,14,6,0,7,0,7,1339,1073,0,0,0,0,266,0,0,0,3748,2409,1339
ACSSF,2012e5,wa,000,0005,0004409,7086,5411,1675,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,57,7086,5411,5280,21,0,18,14,0,78,0,78,1675,1016,0,0,0,0,659,0,0,0,7086,5411,1675
ACSSF,2012e5,wa,000,0005,0004410,4042,2901,1141,1051,8,0,0,28,0,0,0,0,0,28,0,30,0,0,18,12,0,0,0,0,0,0,24,0,0,0,24,4042,2901,2690,30,54,34,0,0,93,0,93,1141,826,0,33,0,0,240,42,42,0,4042,2901,1141
ACSSF,2012e5,wa,000,0005,0004411,3677,3330,347,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,3677,3330,2983,47,52,135,0,9,104,0,104,347,274,0,0,0,0,0,73,48,25,3677,3330,347
ACSSF,2012e5,wa,000,0005,0004412,3155,2621,534,502,0,0,0,18,0,0,0,0,18,0,0,2,0,0,0,0,0,0,2,0,0,0,12,12,0,0,0,3155,2621,2559,0,62,0,0,0,0,0,0,534,186,0,0,0,0,348,0,0,0,3155,2621,534
ACSSF,2012e5,wa,000,0005,0004413,6932,5118,1814,1531,149,0,0,41,0,0,0,41,0,0,0,50,0,0,19,0,31,0,0,0,0,0,43,43,0,0,0,6932,5118,4881,0,0,6,0,0,231,81,150,1814,1049,0,17,0,0,613,135,26,109,6932,5118,1814
ACSSF,2012e5,wa,000,0005,0004414,6084,3741,2343,2314,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,26,16,4,0,6,6084,3741,3430,43,17,115,0,0,136,0,136,2343,2127,0,22,4,0,154,36,3,33,6084,3741,2343
ACSSF,2012e5,wa,000,0005,0004415,9003,4849,4154,3786,0,41,23,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,12,11,0,266,9003,4849,4512,12,238,23,16,0,48,6,42,4154,2999,0,54,0,0,951,150,91,59,9003,4849,4154
ACSSF,2012e5,wa,000,0005,0004416,3977,3273,704,676,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3977,3273,3113,0,88,5,0,0,67,0,67,704,623,0,55,0,0,26,0,0,0,3977,3273,704
ACSSF,2012e5,wa,000,0005,0004417,1321,1287,34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,1321,1287,1207,80,0,0,0,0,0,0,0,34,0,0,0,0,0,7,27,27,0,1321,1287,34
ACSSF,2012e5,wa,000,0005,0004418,7947,6633,1314,1152,0,0,0,63,0,0,0,0,0,63,0,87,0,0,0,66,21,0,0,0,0,0,12,0,0,0,12,7947,6633,6323,0,0,111,0,18,181,0,181,1314,647,0,0,0,0,604,63,63,0,7947,6633,1314
ACSSF,2012e5,wa,000,0005,0004419,1729,1415,314,285,15,2,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,1729,1415,1096,170,19,37,1,0,92,0,92,314,224,11,0,0,0,77,2,0,2,1729,1415,314
ACSSF,2012e5,wa,000,0005,0004420,4474,3766,708,633,14,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,0,31,4474,3766,3260,31,235,91,0,0,149,0,149,708,449,0,0,0,0,90,169,55,114,4474,3766,708
ACSSF,2012e5,wa,000,0005,0004421,1739,1633,106,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,26,7,0,19,1739,1633,1140,0,417,31,2,0,43,0,43,106,33,0,73,0,0,0,0,0,0,1739,1633,106
ACSSF,2012e5,wa,000,0005,0004422,3325,3242,83,24,42,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,15,0,0,0,15,3325,3242,2718,0,380,56,6,0,82,0,82,83,54,0,27,0,0,2,0,0,0,3325,3242,83
ACSSF,2012e5,wa,000,0005,0004423,3995,3943,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3995,3943,3722,69,29,80,0,0,43,0,43,52,19,0,0,32,0,1,0,0,0,3995,3943,52
ACSSF,2012e5,wa,000,0005,0004424,4419,4155,264,130,42,10,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,64,0,64,0,0,4419,4155,3636,175,43,2,0,0,299,12,287,264,248,0,0,0,0,16,0,0,0,4419,4155,264
ACSSF,2012e5,wa,000,0005,0004425,2626,2517,109,84,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2626,2517,2272,16,168,23,0,0,38,0,38,109,94,0,0,0,0,15,0,0,0,2626,2517,109
ACSSF,2012e5,wa,000,0005,0004426,2342,2228,114,95,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,2342,2228,2039,7,5,72,0,0,105,0,105,114,97,0,0,0,0,6,11,11,0,2342,2228,114
ACSSF,2012e5,wa,000,0005,0004427,2889,2823,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889,2823,2383,60,45,10,0,0,325,0,325,66,41,0,0,0,0,25,0,0,0,2889,2823,66
ACSSF,2012e5,wa,000,0005,0004428,3682,3634,48,2,20,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,3682,3634,3359,10,178,5,12,0,70,0,70,48,27,0,0,0,0,21,0,0,0,3682,3634,48
ACSSF,2012e5,wa,000,0005,0004429,3226,2939,287,198,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,48,0,0,11,3226,2939,2811,0,59,0,0,0,69,0,69,287,239,0,0,0,0,16,32,0,32,3226,2939,287
ACSSF,2012e5,wa,000,0005,0004430,4228,4096,132,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,4228,4096,3861,0,81,104,0,0,50,0,50,132,42,0,55,0,0,20,15,15,0,4228,4096,132
ACSSF,2012e5,wa,000,0005,0004431,2173,2126,47,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2173,2126,1570,0,412,9,0,0,135,0,135,47,10,0,32,0,0,0,5,0,5,2173,2126,47
ACSSF,2012e5,wa,000,0005,0004432,3153,3050,103,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,39,0,13,3153,3050,2923,0,9,68,0,0,50,0,50,103,90,0,0,0,0,0,13,0,13,3153,3050,103
ACSSF,2012e5,wa,000,0005,0004433,4623,4371,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,4371,4133,0,29,129,0,0,80,0,80,252,50,0,0,0,0,202,0,0,0,4623,4371,252
ACSSF,2012e5,wa,000,0005,0004434,2645,2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645,2645,2519,0,39,10,0,0,77,0,77,0,0,0,0,0,0,0,0,0,0,2645,2645,0
ACSSF,2012e5,wa,000,0005,0004435,5966,5757,209,181,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5966,5757,5552,0,43,18,0,0,144,0,144,209,181,0,0,0,0,28,0,0,0,5966,5757,209
ACSSF,2012e5,wa,000,0005,0004436,5232,5071,161,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,5232,5071,4670,0,134,38,0,0,229,0,229,161,152,0,0,0,0,9,0,0,0,5232,5071,161
ACSSF,2012e5,wa,000,0005,0004437,3430,3088,342,280,0,10,0,2,2,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,26,26,0,0,0,3430,3088,2750,0,56,126,0,0,156,0,156,342,304,0,25,0,0,0,13,0,13,3430,3088,342
ACSSF,2012e5,wa,000,0005,0004438,4071,3969,102,23,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,39,39,0,0,0,4071,3969,3878,2,0,38,0,0,51,0,51,102,65,14,12,0,0,11,0,0,0,4071,3969,102
ACSSF,2012e5,wa,000,0005,0004439,1444,1284,160,126,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,1284,190,25,881,48,32,3,105,0,105,160,19,1,58,0,0,6,76,0,76,1444,1284,160
ACSSF,2012e5,wa,000,0005,0004440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wa,000,0005,0004441,4538,4479,59,47,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4538,4479,4372,0,16,0,0,0,91,0,91,59,55,4,0,0,0,0,0,0,0,4538,4479,59
ACSSF,2012e5,wa,000,0005,0004442,3068,2968,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,3068,2968,2839,0,0,0,0,0,129,0,129,100,100,0,0,0,0,0,0,0,0,3068,2968,100
ACSSF,2012e5,wa,000,0005,0004443,5148,5013,135,115,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,15,10,0,0,5,5148,5013,4710,49,22,18,0,0,214,0,214,135,61,0,0,0,0,74,0,0,0,5148,5013,135
ACSSF,2012e5,wa,000,0005,0004444,4088,3876,212,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,0,0,18,4088,3876,3492,220,3,3,11,0,147,9,138,212,79,0,6,0,0,21,106,102,4,4088,3876,212
ACSSF,2012e5,wa,000,0005,0004445,4845,4745,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4845,4745,4537,0,7,56,7,0,138,0,138,100,77,0,0,0,0,23,0,0,0,4845,4745,100
ACSSF,2012e5,wa,000,0005,0004446,1565,1492,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565,1492,1371,0,0,41,0,3,77,0,77,73,63,0,0,0,0,10,0,0,0,1565,1492,73
ACSSF,2012e5,wa,000,0005,0004447,5890,5580,310,199,0,10,0,101,0,41,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5890,5580,5247,0,6,188,0,0,139,0,139,310,218,0,0,0,0,40,52,52,0,5890,5580,310
ACSSF,2012e5,wa,000,0005,0004448,3748,3607,141,96,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,32,32,0,0,0,3748,3607,3570,0,18,0,0,0,19,0,19,141,141,0,0,0,0,0,0,0,0,3748,3607,141
ACSSF,2012e5,wa,000,0005,0004449,5127,4736,391,349,0,25,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5127,4736,4530,28,1,18,0,0,159,0,159,391,204,0,0,0,0,158,29,29,0,5127,4736,391
ACSSF,2012e5,wa,000,0005,0004450,3705,3501,204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3705,3501,3315,12,0,102,0,0,72,0,72,204,173,0,0,0,0,13,18,0,18,3705,3501,204
ACSSF,2012e5,wa,000,0005,0004451,1749,1563,186,140,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,1563,1483,51,0,23,0,0,6,0,6,186,186,0,0,0,0,0,0,0,0,1749,1563,186
ACSSF,2012e5,wa,000,0005,0004452,1794,1610,184,129,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794,1610,1460,0,0,78,0,0,72,0,72,184,176,0,0,0,0,8,0,0,0,1794,1610,184
ACSSF,2012e5,wa,000,0005,0004453,4178,3912,266,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4178,3912,3594,81,1,123,0,0,113,0,113,266,261,0,0,0,0,0,5,0,5,4178,3912,266
ACSSF,2012e5,wa,000,0005,0004454,2980,2816,164,141,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,4,0,4,0,0,2980,2816,2714,8,0,26,24,0,44,0,44,164,87,0,0,0,0,36,41,41,0,2980,2816,164
ACSSF,2012e5,wa,000,0005,0004455,5712,5449,263,174,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,31,0,0,27,5712,5449,5090,89,42,134,0,0,94,0,94,263,109,0,0,0,0,97,57,39,18,5712,5449,263
