ACSSF,2012e5,wa,000,0004,0004377,5465,5234,14,0,0,0,119,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5332,62,9,41,0,119,5465,5367,5234,14,0,0,0,119,98,0,98,98,48,9,41,0,0,0,0
ACSSF,2012e5,wa,000,0004,0004378,2554,2453,10,0,0,6,0,85,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2538,10,32,53,21,0,2554,2469,2453,10,0,0,6,0,85,0,85,70,0,32,38,0,0,15,0
ACSSF,2012e5,wa,000,0004,0004379,2251,1927,16,32,20,0,168,88,0,88,32,32,0,0,0,0,11,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,47,89,20,0,168,2251,2163,1927,16,32,20,0,168,88,0,88,88,31,57,0,0,0,0,0
ACSSF,2012e5,wa,000,0004,0004380,6527,5938,31,15,436,0,13,94,0,94,15,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,118,0,0,89,128,0,0,0,36,0,0,33,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6032,54,15,507,0,13,6527,6433,5938,31,15,436,0,13,94,0,94,94,23,0,71,0,0,0,0
ACSSF,2012e5,wa,000,0004,0004381,5520,4826,121,36,361,0,53,123,0,123,36,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,361,238,0,0,26,76,0,0,0,6,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4949,171,36,434,0,53,5520,5397,4826,121,36,361,0,53,123,0,123,123,50,0,73,0,0,0,0
ACSSF,2012e5,wa,000,0004,0004382,1175,1160,0,11,0,4,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,11,0,4,0,1175,1175,1160,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wa,000,0004,0004383,6107,5128,46,33,285,0,311,304,88,216,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,285,69,0,0,182,16,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5417,75,192,353,29,399,6107,5803,5128,46,33,285,0,311,304,88,216,250,0,119,28,0,103,54,0
ACSSF,2012e5,wa,000,0004,0004384,5037,4911,14,14,15,0,0,83,0,83,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4994,14,47,61,4,0,5037,4954,4911,14,14,15,0,0,83,0,83,83,0,33,46,0,4,0,0
ACSSF,2012e5,wa,000,0004,0004385,3427,3217,0,0,93,0,14,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,67,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,0,41,155,0,14,3427,3324,3217,0,0,93,0,14,103,0,103,103,0,41,62,0,0,0,0
ACSSF,2012e5,wa,000,0004,0004386,9388,8198,52,205,350,10,420,153,0,153,205,129,0,26,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,18,59,17,0,17,0,0,0,0,0,350,17,25,0,36,93,0,0,6,37,70,0,0,0,0,0,66,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,8351,70,285,405,10,420,9388,9235,8198,52,205,350,10,420,153,0,153,153,18,80,55,0,0,0,0
